Band,Range,Description,PartNo,MSRP List Price,Standard Channel SKU,Unnamed: 6
C61,"Skyhigh CNAPP - CSPM Resource Pooled
LICENSE: Per IaaS Resource (defined below).
DELIVERABLE: Welcome email.
PRODUCT CONTENT: Cloud Security Posture Management (CSPM) service designed to support security, compliance, and governance for Infrastructure as a Service (IaaS) platforms. Customers can audit IaaS resources to detect risky misconfigurations, benchmark configurations against industry standards like CIS, PCI, HIPAA, NIST, and detect anomalous activity which may be indicative of compromised accounts. Service features include configuration audit of IaaS resources, configuration audit of container services, automatic remediation, Data Loss Prevention (DLP) and malware scanning as response actions, shift-left integration, vulnerability assessment, activity monitoring, and threat analytics.
Customer can audit IaaS resources across Amazon Web Services (AWS), Microsoft Azure, and Google Cloud Platform (GCP). One active IaaS Resource is required for each individual IaaS platform. Your purchase entitles you to select which IaaS resources to audit, e.g., you purchase 100 CSPM Resource Pooled licenses and audit 20 AWS resources, 30 GCP resources, and 50 Azure resources. Standard Offerings only.
An ""IaaS Resource"" to a fundamental component or an entity that you can work with and is managed by the supported IaaS providers. Specific resource types for AWS are Elastic Compute Cloud (EC2), Elastic Container Service (ECS), Elastic Kubernetes Service (EKS), Relational Database Service (RDS), RedShift, DynamoDB, ElasticCache, Elastic Load Balancing (ELB), NAT Gateway. Specific resource types for Azure are Virtual Machines (VM), Azure Kubernetes Service (AKS), Cosmos DB, SQL Database, Database for MySQL, Database for PostgreSQL, Database for MariaDB, Load Balancer, and NAT Gateway. Specific resource types for GCP are Virtual Machine (VM) instances, Google Kubernetes Engine (GKE), Cloud SQL, Load Balancing, and Cloud Nat.
As part of this SKU, customers also gain access to Skyhigh’s foundational Data Security Posture Management (DSPM) solution, enabling data classification, activity monitoring and control over their sensitive data.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,CNAPP CSPM Res Pooled 1:1 BZ,C61ECE-AA,240.7,C61ECE-AA-AA,
,Add-Ons,,,,,
SSE-LSA,"Skyhigh Log Stream AddOn
LICENSE: Per user.
DELIVERABLE: Welcome Email
PRODUCT CONTENT: Add-on enables the customer to use the log streaming capability to get the SWG, Private Access, and Firewall logs in near-real time basis. This add-on SKU requires the customer to have on of the Web products (SWG, Private Access, Firewall) or bundles SSE-E, SSE-A, or SSE-C.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,SkyHigh Log Stream AddOn 1:1BZ,SSELSAECE-AA,7.13,SSELSAECE-AA-AA,FCS Date 04/03/2025
LFPDLP,"Skyhigh Large File Processing Add-On
LICENSE: Per User.
DELIVERABLE: Activation via email.​
PRODUCT CONTENT:  SWG Cloud Service, Remote Browser Isolation for risky sites, Cloud DLP, CASB Shadow, unlimited CASB SaaS applications  and Skyhigh Anti-Malware. In addition it includes access to Client Proxy,
RESTRICTION: Customer must already own one of these base SKUs C63, C41, C10, C12, C13, C50, C51, C52, C14, C16, C17, C18, C29, C09, C42, C61, SSE Advanced, SSE Essentials or SSE Complete, MVWECE-AA, MVWECE-DA, UA1DEE-DA. UB1ECE-DA, UB2ECE-DA, UB3ECE-DA, UCAECE-AA, UCAECE-DA, UCBECE-AA, UCCECE-AA or purchase on same order as LFPDLP add on; standalone purchases not allowed.  Only enabled in Data Center locations that also support either SSE or CASB.​ Not to be sold to customers with Advanced DLP Add-On bundle.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh Lrg Proc Add-On 1:1BZ,C66ECE-AA,16.04,C66ECE-AA-AA,
ADVDLP,"Skyhigh Advanced DLP AddOn
LICENSE: Per User.
DELIVERABLE: Activation via email.
PRODUCT CONTENT: Add-on enables the customer to use the current Advanced DLP capabilities namely Unified EDM, Unified IDM, Evidence retention for Web Incidents and increased file size processing up to 250 MB. Enables capabilities within CASB and SWG Proxy pieces of SSE. Not available for use in SWG Proxy outside of SSE. This add-on enhances the foundational Skyhigh DSPM solution with advanced capabilities including exact data matching, ML based data classification, large file categorization for enhanced visibility and control for a strengthened data security posture.
RESTRICTION: Customer must already own one of these base SKUs C63, C41, C10, C12, C13, C50, C51, C52, C14, C16, C17, C18, C29, C09, C42, C61, SSE Advanced, SSE Essentials or SSE Complete, MVWECE-AA, MVWECE-DA, UA1DEE-DA. UB1ECE-DA, UB2ECE-DA, UB3ECE-DA, UCAECE-AA, UCAECE-DA, UCBECE-AA, UCCECE-AA or purchase on same order as ADVDLP add on; standalone purchases not allowed. Only enabled in Data Center locations that also support either SSE or CASB.
Note: ADVDLP Add-On is not currently available for GovCloud",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh Advanced DLP Add on 1:1BZ,C64ECE-AA,34.73,C64ECE-AA-AA,
ADVDLP-PROMO,"Skyhigh Advanced DLP Promo C64
LICENSE: Per user. DELIVERABLE: Activation email
PRODUCT CONTENT: See Skyhigh Advanced DLP AddOn (C64) for details. This SKU is a promotion SKU to be used when quoting Advanced DLP AddON for 10% of the users for free when using a qualifying SKU. This add-on enhances the foundational Skyhigh DSPM solution with advanced capabilities including exact data matching, ML based data classification, large file categorization for enhanced visibility and control for a strengthened data security posture.
See Pricing Guidelines /CPQ for details.
Can be used to offer Advanced DLP AddOn for free for 10% of users, when purchased with a qualifying SKU below:
C63, C41, C10, C12, C13, C50, C51, C52, C14, C16, C17, C18, C29, C09, C42, C61, SSE Advanced, SSE Essentials or SSE Complete, MVWECE-AA, MVWECE-DA, UA1DEE-DA. UB1ECE-DA, UB2ECE-DA, UB3ECE-DA, UCAECE-AA, UCAECE-DA, UCBECE-AA, UCCECE-AA
PROMOTION CRITERIA
Customer must purchase at least 101 users of any of the above
Promotion Not available: NA Fed Gov Customers as no FedRAMP version of Advanced DLP AddOn currently available
1 year license term
No possibility to renew for 0 Dollars.
Cannot be used with SKUs that include Private Access already.
Valid for new busines and renewal opportunities.
This SKU does not include Large file processing (whereas the main SKU does include it), please use separate trial for Large file processing.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,SkyHigh Advanced DLP Add (PROMO) 1:1BZ,C64ECE-HA,Call for Quote,C64ECE-HA-AA,
UCEFI,"Skyhigh Remote Browser Isolation (RBI) Advanced - AddOn
LICENSE: Per User.
DELIVERABLE: Activation via email.
PRODUCT CONTENT: This product offers remote browsing for protection from web threats. It is an add-on to MVW-ADV, SSE Essentials, SSE Advanced, SSE Complete that is configurable by policy. It is purchased only for the number of users that require Full Isolation, not the total number of entitled SSE licenses.
PRODUCT REQUIREMENT: This is an add-on. Customer must have an entitlement to MVW-ADV, SSE Essentials, SSE Advanced or SSE Complete.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,5-250,Skyhigh RBI Advanced Add-on  1:1BZ,UFIECE-AA,217.82,UFIECE-AA-AA,
B,251-1000,Skyhigh RBI Advanced Add-on  1:1BZ,UFIECE-AA,194.47,UFIECE-AA-BA,
C,1001-2000,Skyhigh RBI Advanced Add-on  1:1BZ,UFIECE-AA,176.8,UFIECE-AA-CA,
D,2001-5000,Skyhigh RBI Advanced Add-on  1:1BZ,UFIECE-AA,165.24,UFIECE-AA-DA,
E,5001-10000,Skyhigh RBI Advanced Add-on  1:1BZ,UFIECE-AA,155.91,UFIECE-AA-EA,
F,10001-+,Skyhigh RBI Advanced Add-on  1:1BZ,UFIECE-AA,151.35,UFIECE-AA-FA,
RP-RBI,"Skyhigh Cloud App Isolation - Unmanaged AddOn
LICENSE: Per User. DELIVERABLE: Welcome email.
PRODUCT CONTENT: Add-on enables the customer to use the integration between the Reverse Proxy and Forward Proxy / RBI to enforce controls on unmanaged device traffic. For this control to work, the customer should already have a sanctioned SaaS subscription (or any bundle that contains CASB sanctioned SaaS). This SKU allows customers to apply access controls and DLP via web proxy and RBI. If the customer has SSE (SWG) subscriptions, then they will be able to apply additional controls available via web proxy using Web Policy. Customers who have purchased full isolation will have this feature already available to them and need not purchase this SKU.
Regional Data Center support: US and EU only. FedRAMP not supported.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh CAI Unmanaged Addon 1:1BZ,RBIECE-AA,23.15,RBIECE-AA-AA,
OCRUCE-S,"Skyhigh Secure Edge OCR - AddOn
LICENSE: Per User.
DELIVERABLE: Activation via email.
PRODUCT CONTENT:  Add on provides ability to scan/extract text from images for DLP scanning.  Enables capability within CASB and SWG Proxy pieces of SSE.  Also available for use in CASB (C63, C41, C10, C12, C13, C50, C51, C52, C14, C16, C17, C18, C29, C42, C61, C09) as an add-on SKU outside of SSE.
RESTRICTION: Customer must already own one of these base SKUs C63, C41, C10, C12, C13, C50, C51, C52, C14, C16, C17, C18, C29, C09, C42, C61, SSE Advanced, SSE Essentials or SSE Complete, MVWECE-AA, MVWECE-DA, UA1DEE-DA. UB1ECE-DA, UB2ECE-DA, UB3ECE-DA, UCAECE-AA, UCAECE-DA, UCBECE-AA, UCCECE-AA or purchase on same order as OCR add on; standalone purchases not allowed.  Only enabled in Data Center locations that also support either SSE or CASB",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,5-250,Skyhigh SSE OCR AddOn 1:1BZ,OCRECE-AA,6.64,OCRECE-AA-AA,
B,251-1000,Skyhigh SSE OCR AddOn 1:1BZ,OCRECE-AA,5.65,OCRECE-AA-BA,
C,1001-2000,Skyhigh SSE OCR AddOn 1:1BZ,OCRECE-AA,4.74,OCRECE-AA-CA,
D,2001-5000,Skyhigh SSE OCR AddOn 1:1BZ,OCRECE-AA,3.8,OCRECE-AA-DA,
E,5001-10000,Skyhigh SSE OCR AddOn 1:1BZ,OCRECE-AA,3.09,OCRECE-AA-EA,
F,10001-+,Skyhigh SSE OCR AddOn 1:1BZ,OCRECE-AA,2.3,OCRECE-AA-FA,
C55,"Skyhigh CASB SaaS Malware Add On
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: Available only if Customer has purchased Skyhigh CASB for Salesforce, ServiceNow, Office 365 or any of the Collaboration Apps.  Enables customer to leverage threat intelligence, machine learning and sandboxing to detect and analyze APT threats from malware.  Includes malware detection and analysis.",,,,,
,Standard Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SaaS Malw AddOn1:1 BZ,C55ECE-AA,12.4,C55ECE-AA-AA,
C43,"Skyhigh CNAPP - DLP and Malware Pooled
LICENSE: Per TB.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: Available only if Customer has purchased MVISION CSPM Pooled services. Enables Customers to enforce Data Loss Prevention (DLP) and malware scanning policies on cloud storage services.
Includes DLP and Malware Protection for Amazon Simple Storage Service (S3), Microsoft Azure Blob Containers, Azure File Shares, and Google Cloud Platform (GCP) Storage Buckets.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,CNAPP DLP and Malw Pooled AddOn 1:1 BZ,C43ECE-AA,10330.48,C43ECE-AA-AA,
C30,"Skyhigh CASB Sanctioned Data Retention AddOn
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT:  Add-on extends the data retention time on Skyhigh CASB products from the standard 100 days to a full year.  Also increases the maximum number of incidents stored from 2 million to 7 million. If customer's tenant is provisioned with extended data retention then any applicable Skyhigh CASB subscriptions will require this add-on.  All Customer's subsequent purchases and renewals for any applicable Skyhigh CASB subscriptions will requires this add-on;  due to the continued incremental costs of a tenant running the extended data retention  (10% of the price of the applicable Skyhigh CASB subscriptions being sold or renewed. The 10% applies for all deals $200K or above. For deals under $200K, the addon is a flat charge of $20K).",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh Sanc Data Retention AddOn 1:1BZ,C30ECE-AA,Call for Quote,C30ECE-AA-AA,
UCEDR,"Skyhigh SSE Data Retention - AddOn
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT:  Add-on extends the data retention time for Skyhigh Security Service Edge products from the standard 100 days to a full year.  Also increases the maximum number of incidents stored from 2 million to 7 million.  If customer's tenant is provisioned with extended data retention then any applicable Skyhigh Security Service Edge subscriptions will require this add-on.  All Customer's subsequent purchases and renewals for any applicable Skyhigh Security Service Edge subscriptions will require this add-on;  due to the continued incremental costs of a tenant running the extended data retention. (10% of the price of the applicable Skyhigh Security Service Edge subscriptions being sold or renewed. The 10% applies for all deals $200K or above. For deals under $200K, the addon is a flat charge of $20K).",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SSE Data Retention AddOn 1:1BZ,UDRECE-AA,Call For Quote,UDRECE-AA-AA,
SSE-SWGDT-SILVER,"Skyhigh SSE Additional Bandwidth - Add-On Silver for SWG services
LICENSE: Per User.
DELIVERABLE: Activation via email.
PRODUCT CONTENT:  For customers who have procured SSE SKUs including MVW and WP2 a default FUP of 14GB per user per month is provided , in case the customer wishes to increase the data usage per user per month  to 20GB.
An average of licensed user count vs data consumed is considered for FUP calculation.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SSE Bandwidth Silver AddOn 1:1BZ,SDSECE-AA,86.8,SDSECE-AA-AA,
SSE-SWGDT-GOLD,"Skyhigh SSE Additional Bandwidth - Add-On Gold for SWG services
LICENSE: Per User.
DELIVERABLE: Activation via email.
PRODUCT CONTENT:  For customers who have procured SSE SKUs including MVW and WP2 a default FUP of 14GB per user per month is provided , in case the customer wishes to increase the data usage per user per month to 30GB.
An average of licensed user count vs data consumed is considered for FUP calculation.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SSE Bandwidth Gold AddOn 1:1BZ,SDGECE-AA,231.45,SDGECE-AA-AA,
SSE-SWGDT-GOLD-UPG,"Skyhigh SSE Additional Bandwidth - Addon Silver to Gold Upgrade
LICENSE: Per User.
DELIVERABLE: Activation via email.
PRODUCT CONTENT:  For customers who procured the additional bandwidth usage addon SKU for Silver and wish to upgrade to Gold.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SSE Bandwidth GoldAddOn UPG1:1BZ,SDGECE-DA,144.65,SDGECE-DA-AA,
SSE-DEIP,"Skyhigh SSE Dedicated Egress IP - Addon
LICENSE: Per IP.
DELIVERABLE: Activation via email.
PRODUCT CONTENT: Add on provides ability to egress the traffic out of SSE using a Skyhigh provided dedicated IP.
RESTRICTION: Available as an add-on to MVW, MVW Advanced, UCEA, UCEB, UCEC. Standalone purchases of SSE-DIEP is not allowed. Only enabled in Data Center locations that support SSE.
Note : A minimum of 2 IP address is required for redundancy.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SSE Dedicated Egress IP 1:1BZ,DEIECE-AA,31209.85,DEIECE-AA-AA,
C04,"Skyhigh CASB for Salesforce Sales Cloud - Encryption
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: Available only if Customer has purchased Skyhigh CASB for Sales Cloud product. Enables customers to encrypt structured and unstructured data with customer-controlled encryption keys.
Includes structured and unstructured data encryption.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SalesCloud  Encr AddOn 1:1 BZ,C04ECE-AA,206.61,C04ECE-AA-AA,
C06,"Skyhigh CASB for Salesforce Service Cloud - Encryption
LICENSE: Per User.
DELIVERABLE: Welcome email..
PRODUCT CONTENT:  Available only if Customer has purchased Skyhigh CASB for Service Cloud product. Enables customers to encrypt structured and unstructured data with customer-controlled encryption keys.
Includes structured and unstructured data encryption.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh ServiceCloud Encr AddOn 1:1 BZ,C06ECE-AA,206.61,C06ECE-AA-AA,
C08,"Skyhigh CASB for ServiceNow - Encryption
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT:  Available only if Customer has purchased Skyhigh CASB for ServiceNow product. Enables customers to encrypt structured and unstructured data with customer-controlled encryption keys.
Includes unstructured and structured data encryption.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh ServiceNow Encr AddOn 1:1 BZ,C08ECE-AA,74.37,C08ECE-AA-AA,
UCEMEPO,"Trellix ePO-SaaS for SSE - AddOn
LICENSE: Per User.
DELIVERABLE: Activation via email.
PRODUCT CONTENT: Entitles both Trellix ePO - SaaS and the Trellix Endpoint Firewall managed by  ePO - SaaS. This entitlement further allows customers to roll-out and manage Client Proxy via  ePO - SaaS. This entitlement is redundant for all customers who already have Trellix ePO - SaaS through a separate Trellix product purchase.
PRODUCT REQUIREMENT:  ADD-ON to SSE Essentials, Advanced, Complete or Skyhigh SWG. To purchase, customer must be entitled to any of the aforementioned products.
SSEA includes access to Trellix ePO - SaaS and management of Trellix Endpoint Firewall.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,ePO-SaaS for SSE AddOn 1:1BZ,UEPECE-AA,15.2,UEPECE-AA-AA,
C65,"Skyhigh SaaS Unlimited (Inline) - Addon
LICENSE: Per User.
DELIVERABLE: Welcome email.
PRODUCT CONTENT: The SaaS Unlimited (Inline) SKU is an extension of the Skyhigh CASB offering which gives access to the inline / forward proxy to secure long-tail SaaS apps which cannot be covered via the API integrations. This SKU is an add-on to CASB SaaS sanctioned SKUs, including SaaS Pooled and SaaS Unlimited SKUs. With this offering, customers will be able to secure long-tail SaaS apps by applying DLP, activity controls, threat investigation (activity monitoring), UEBA, and tenant restrictions. Other inline proxy (SWG) features (e.g. URL filtering, malware, RBI) will not be included as part of this SKU entitlement. Customers who have purchased any of the SWG or SSE-E, SSE-A, SSE-C need not purchase this SKU as they already have inline proxy entitlements.",,,,,
,Add On Offering,,,,,
,1yr Subscription with 1yr Business Software Support,,,,,
A,1-+,Skyhigh SaaS Ultd (inline) AddOn 1:1BZ,C65ECE-AA,11.03,C65ECE-AA-AA,
,Solution Services,,,,,
MSH-CONS-DY,"Skyhigh Security Professional Services (POST)
Per Day Price.  Postpaid SKU valid for up to 12 months.  Skyhigh Security Professional Services delivers advanced deployment services performed by trained technical engineers.  No SOW is attached to this work.
Advanced implementation services performed by trained technical engineers.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,Skyhigh Sec Pro Services 12 Mo Expire,MSH-CUSTCON-DAY,3964.18,MSH-CUSTCON-DAYA,
MSH-CONS-DYPP,"Skyhigh Security Professional Services (Prepaid)
Per Day Price.  Prepaid SKU valid for up to 12 months.  Skyhigh Security Professional Services delivers advanced deployment services performed by trained technical engineers.  No SOW is attached to this work.
Advanced implementation services performed by trained technical engineers.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,Skyhigh Sec Pro Services 12Mo Expire Ppd,MSH-CUSTCON-DAYPP,3964.18,MSH-CUSTCON-DAYPPA,
SS-TRN-VOUCHER,"Skyhigh Security Training Voucher
Price is per voucher. Prepaid training for both public and private classes. This Training Voucher offering can be used for travel & expense as well as rental. Reference Quoting Handbook for more information.",,,,,
,Standard Offering,,,,,
,Pre-Paid Training,,,,,
 ,10-+,SS Edu Services Voucher Ppd 12 Mo Expire,SS-TRN-VOUCHER,165.95,SS-TRN-VOUCHERA,
SS-TRVL-VOUCHER,"Skyhigh Security Travel Voucher
Price is per voucher. No SOW required. This Travel Voucher offering can be used for travel & expense. Reference Quoting Handbook for more information.",,,,,
,Standard Offering,,,,,
,General Item,,,,,
 ,10-+,SS Travel Voucher Ppd 12 Mo Expire,SS-TRVL-VOUCHER,165.95,SS-TRVL-VOUCHERA,
SS-CONS-VOUCHER,"Skyhigh Security Consulting Voucher
Price is per voucher. Prepaid time and material consulting services. No SOW required. Reference Quoting Handbook for more information.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,10-+,SS Consult Voucher Ppd 12 Mo Expire,SS-CONS-VOUCHER,139.57,SS-CONS-VOUCHERA,
SS-CONS-INREG-DYPP,"Skyhigh Security Professional Services - In Region (Prepaid)
Per Day Price. Prepaid SKU valid for up to 12 months. Skyhigh Services Professional Services delivers advanced deployment services performed by trained technical engineers - In region. No SOW is attached to this work.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,SS Pro Services In Reg Ppd 12 Mo Expire,SS-CONS-IR-DAYPP,3964.18,SS-CONS-IR-DAYPPA,
ES-SS-QUOTEPP,"Skyhigh Consulting (Prepaid)
Note: Scope and price must be completed by the Professional Services Sales/Delivery team.  Requires SOW.",,,,,
,Standard Offering,,,,,
,Custom Consulting,,,,,
 ,1-+,Skyhigh Consulting Ppd 12Mo Expire,ES-SS-QUOTEPP,Call For Quote,ES-SS-QUOTEPPA,
,Customer Care Plans,,,,,
SS-PREMIUM-CARE,"Premium Care Plan
Customer Success Manager (CSM):  Assigned CSM is responsible for managing product enablement and adoption through a set of core processes and activities focused on the execution and enablement of your solutions.  CSM provides proactive account management and planning and serves as your advocate to help achieve your security objectives.  Success Plan:  Customized analysis of your current environment and program plan tailored to your security objectives and focus areas to ensure full adoption of solutions.  Business Reviews:  CSM and technical experts conduct quarterly business reviews to evaluate the adoption and health of your solutions, check the status of your customized success plan, and perform an analysis of threats in your environment.
Consulting Services:  40 days of consulting services.
24/7 Support, Higher SLA:  24/7 phone support with remote desktop control.  Automatic diagnostic and remediation tools, access to portal, Support Notification Service.  Faster response for Sev 1 and Sev 2 cases.",,,,,
,Standard Offering,,,,,
,1yr Packaged Service and Support Bundle,,,,,
 ,1-+,Skyhigh Premium Care 1yr Ppd,SS-PREM-CARE,220299.81,SS-PREM-CAREA,
SS-ENTERPRISE-CARE,"Enterprise Care Plan
Remote Technical Account Manager:  The Remote TAM is the main point-of-contact for all the post-sales issues, who develops the relationship with your team and personalizes your experience with Skyhigh Security.  The Remote TAM manages technical escalations Sev 1 and critical situations, ensuring broad technical resources are engaged, aligned, and responding.  Business Reviews:  The Remote TAM/Remote CSM semi-annual business reviews, conducted by the Remote TAM, provide insight into issues and helps identify potential opportunities for tuning, training, and performance.
Consulting Services:  20 days of consulting services.  Education Services:  Education & E-Learning part of the package.
Sev 1 & Sev 2:  24/7 phone support with remote desktop control.  Automatic diagnostic and remediation tools, access to portal, and Support Notification Service.  Faster response to Sev 1 and Sev 2 cases.",,,,,
,Standard Offering,,,,,
,1yr Packaged Service and Support Bundle,,,,,
 ,1-+,Skyhigh Enterprise Care 1yr Ppd,SS-ENT-CARE,110149.9,SS-ENT-CAREA,
SS-ENTERPRISE-CARE-P,"Partner Care Plan - Non G2K
Skyhigh Partner Care plan for Non G2K customers for one year - prepaid.
This Care plan only includes CSM and does not include TAM.
Consulting Services:  DOES NOT INCLUDE CONSULTING SERVICES.  Education Services:  Education & E-Learning part of the package.
Sev 1 & Sev 2:  24/7 phone support with remote desktop control.  Automatic diagnostic and remediation tools, access to portal, and Support Notification Service.  Faster response to Sev 1 and Sev 2 cases.",,,,,
,Standard Offering,,,,,
,1yr Packaged Service and Support Bundle,,,,,
 ,1-+,Skyhigh Partner Care Non G2K 1yr Ppd,SS-ENT-CARE-P,55074.95,SS-ENT-CARE-PA,
SS-FED-PREMIUM-CARE,"Federal Premium Care Plan
This plan is for federal customers for which in region services are required.
Customer Success Manager (CSM):  Assigned CSM is responsible for managing product enablement and adoption through a set of core processes and activities focused on the execution and enablement of your solutions.  CSM provides proactive account management and planning and serves as your advocate to help achieve your security objectives.  Success Plan:  Customized analysis of your current environment and program plan tailored to your security objectives and focus areas to ensure full adoption of solutions.  Business Reviews:  CSM and technical experts conduct quarterly business reviews to evaluate the adoption and health of your solutions, check the status of your customized success plan, and perform an analysis of threats in your environment.
Consulting Services:  40 days of consulting services.
24/7 Support, Higher SLA:  24/7 phone support with remote desktop control.  Automatic diagnostic and remediation tools, access to portal, Support Notification Service.  Faster response for Sev 1 and Sev 2 cases.",,,,,
,Standard Offering,,,,,
,1yr Packaged Service and Support Bundle,,,,,
 ,1-+,Skyhigh Federal Premium Care 1yr Ppd,SS-FED-CARE,337334.08,SS-FED-CAREA,
SS-PLAN-STACK-ADDON,"Skyhigh Care Plans - Stackable Support Add-on
The Skyhigh Care Plan Stackable Support Add-on (to Skyhigh Care Plans) is used (prorate) when Skyhigh Care Plan clients require additional months of CSM and TSE coverage on Skyhigh Care Plan.  The Skyhigh Care Plan Stackable Support Add-on DOES NOT include any additional consulting services or education services entitlements.  Customer must have a valid Premium, Enterprise, or Basic Care Plan entitlement.",,,,,
,Standard Offering,,,,,
,1yr Software Support,,,,,
A,1-+,Skyhigh Care Plan Stackable Spt AddOn1yr,SCPS1M-AA,144571.75,SCPS1M-AA-AA,
,Technical Support,,,,,
WG-MEDIA-RET,"Skyhigh Single Media Retention Item/Service Fee
Organizations who require Media Retention in case the Hard disk fails on a SWG appliance, or the appliance needs an RMA and do not wish to return the hard disk because the organizations compliance policies prevent the customer from sending the hard disk to Skyhigh Security.",,,,,
,Standard Offering,,,,,
,Hardware Support Fee,,,,,
 ,1-+,Skyhigh Single Media Retention Service,WBG-MEDIA-RET,1054.17,WBG-MEDIA-RETA,
SH-CUST-SPPT,"Software Custom Support
Provides custom support for SkyHigh products that have reached EOL (End of Life)",,,,,
,Standard Offering,,,,,
,Technical Support Service,,,,,
A,1-+,Skyhigh Custom Support for EOL Products,SHCYWM-AA,Call For Quote,SHCYWM-AA-AA,
