Layer1,Layer2,Layer3 STUB,Layer3 STUB Description,Layer4,Layer5,Band,Min,Max,Description,Part. No.,Channel SKU,MSRP List Price,Assurance,Packaged Weight,Packaged Size,Tiered Pric,Pricing Tier,Reseller Authorization,Tier 1 Authorization,Reorder,Export Restriction,FCS Date,EOS Date,Commission Group Description,EAN/UPC,Effective Date,Currency,Price List,Solution Competency,Product Type
Trellix Legacy (former FireEye),Hermes NDR Subscriptions,NDR,Network Detection and Response(F),1 Way Offering,1yr Subscription with 1yr Thrive Essential,B,251,1000,NDR 1W 1:1TE,NDR1WE1E-AA,NDR1WE1E-AA-BA,242.94,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes NDR Subscriptions,NDR,Network Detection and Response(F),1 Way Offering,1yr Subscription with 1yr Thrive Essential,C,1001,2000,NDR 1W 1:1TE,NDR1WE1E-AA,NDR1WE1E-AA-CA,206.71,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes NDR Subscriptions,NDR,Network Detection and Response(F),1 Way Offering,1yr Subscription with 1yr Thrive Essential,D,2001,5000,NDR 1W 1:1TE,NDR1WE1E-AA,NDR1WE1E-AA-DA,174.75,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes NDR Subscriptions,NDR,Network Detection and Response(F),1 Way Offering,1yr Subscription with 1yr Thrive Essential,E,5001,10000,NDR 1W 1:1TE,NDR1WE1E-AA,NDR1WE1E-AA-EA,149.18,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes NDR Subscriptions,NDR,Network Detection and Response(F),1 Way Offering,1yr Subscription with 1yr Thrive Essential,F,10001,+,NDR 1W 1:1TE,NDR1WE1E-AA,NDR1WE1E-AA-FA,127.86,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes NDR Subscriptions,NDR,Network Detection and Response(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,A,1,250,NDR OF 1:1TE,NDROFE1E-AA,NDROFE1E-AA-AA,Call For Quote,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes NDR Subscriptions,NDR,Network Detection and Response(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,B,251,1000,NDR OF 1:1TE,NDROFE1E-AA,NDROFE1E-AA-BA,253.51,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes NDR Subscriptions,NDR,Network Detection and Response(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,C,1001,2000,NDR OF 1:1TE,NDROFE1E-AA,NDROFE1E-AA-CA,215.7,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes NDR Subscriptions,NDR,Network Detection and Response(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,D,2001,5000,NDR OF 1:1TE,NDROFE1E-AA,NDROFE1E-AA-DA,182.35,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes NDR Subscriptions,NDR,Network Detection and Response(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,E,5001,10000,NDR OF 1:1TE,NDROFE1E-AA,NDROFE1E-AA-EA,155.66,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes NDR Subscriptions,NDR,Network Detection and Response(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,F,10001,+,NDR OF 1:1TE,NDROFE1E-AA,NDROFE1E-AA-FA,133.42,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes Network NX Subscriptions,NWENX,Network Security NX Edition (Enterprise)(F),2 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,Network Sec NX Ed (Mbps) 2W 1:1TE,NWNX2WE1E-AT,NWNX2WE1E-AT-AA,177.22,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network (NX)
Trellix Legacy (former FireEye),Hermes Network NX Subscriptions,NWENX,Network Security NX Edition (Enterprise)(F),1 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,Network Sec NX Ed (Mbps) 1W 1:1TE,NWNX1WE1E-AT,NWNX1WE1E-AT-AA,203.83,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network (NX)
Trellix Legacy (former FireEye),Hermes Network NX Subscriptions,NWENX,Network Security NX Edition (Enterprise)(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,Network Sec NX Ed (Mbps) OF 1:1TE,NWNXOFE1E-AT,NWNXOFE1E-AT-AA,212.68,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network (NX)
Trellix Legacy (former FireEye),Hermes Network NX Virtual Appliance Deployment Options,NW-VA,Network Security Sensor - Virtual Appliance(F),Standard Offering,Perpetual Software License,A,1,+,NW Virt Appl Sensor SW PERP LIC,VNWSCAE-AT,VNWSCAE-ATAA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network (NX)
Trellix Legacy (former FireEye),Hermes Network NX Virtual Appliance Deployment Options,VX12550-BM-VA,Network Security 12550 BareMetal - Virtual Appliance(F),Standard Offering,Perpetual Software License,A,1,+,VX 12550 BM Virt Appl SW PERP LIC,VVXB12550CAE-AT,VVXB12550CAE-AT-AA,315029.04,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network (NX)
Trellix Legacy (former FireEye),Hermes Network NX Virtual Appliance Deployment Options,NSNW-EC-VA,Network Evidence Collector - Virtual Appliance for Network Security(F),Standard Offering,Perpetual Software License,A,1,+,NW Evidence Collector Virt Appl PERP LIC,VNWECCAE-AT,VNWECCAE-AT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,XDR
Trellix Legacy (former FireEye),Hermes On-Prem IVX Enterprise Hardware Appliance Deployment Options,VX5600,IVX 5600 Enterprise (Formerly SmartGrid) Appliance(F),Standard Offering,Hardware, ,1,+,IVX 5600 Enterprise Appliance,VX-5600,VX-5600A,46025.96,Yes,31.000 LB,"28""X23""X8""",No,Standard,No,No,No,Yes, , , ,731944751399,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,IVX
Trellix Legacy (former FireEye),Hermes On-Prem IVX Enterprise Hardware Appliance Deployment Options,VX12600,IVX 12600 Enterprise (Formerly SmartGrid) Appliance(F),Standard Offering,Hardware, ,1,+,IVX 12600 Enterprise Appliance,VX-12600,VX-12600A,165260.53,Yes,70.000 LB,"39""X27""X12""",No,Standard,No,No,No,Yes, , , ,731944751375,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,IVX
Trellix Legacy (former FireEye),Hermes Network NX Hardware Appliance Deployment Options,NW2600,NW 2600 Appliance(F),Standard Offering,Hardware, ,1,+,NW 2600 Appliance,NW-2600,NW-2600A,46231.44,Yes,31.000 LB,"28""X23""X8""",No,Standard,No,No,No,Yes, , , ,731944750729,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network (NX)
Trellix Legacy (former FireEye),Hermes Network NX Hardware Appliance Deployment Options,NW3600,NW 3600 Appliance(F),Standard Offering,Hardware, ,1,+,NW 3600 Appliance,NW-3600,NW-3600A,71915.57,Yes,31.000 LB,"28""X23""X8""",No,Standard,No,No,No,Yes, , , ,731944750743,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network (NX)
Trellix Legacy (former FireEye),Hermes Network NX Hardware Appliance Deployment Options,NW4600,NW 4600 Appliance(F),Standard Offering,Hardware, ,1,+,NW 4600 Appliance,NW-4600,NW-4600A,92462.88,Yes,65.000 LB,"39""X27""X12""",No,Standard,No,No,No,Yes, , , ,731944750767,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network (NX)
Trellix Legacy (former FireEye),Hermes Network NX Hardware Appliance Deployment Options,NW5600,NW 5600 Appliance(F),Standard Offering,Hardware, ,1,+,NW 5600 Appliance,NW-5600,NW-5600A,169515.27,Yes,68.000 LB,"39""X27""X12""",No,Standard,No,No,No,Yes, , , ,731944750781,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network (NX)
Trellix Legacy (former FireEye),Hermes Network NX Hardware Appliance Deployment Options,NW6600,NW 6600 Appliance(F),Standard Offering,Hardware, ,1,+,NW 6600 Appliance,NW-6600,NW-6600A,369851.51,Yes,69.000 LB,"39""X27""X12""",No,Standard,No,No,No,Yes, , , ,731944750804,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network (NX)
Trellix Legacy (former FireEye),Hermes Network NX Hardware Appliance Deployment Options,NW8600,NW 8600 Appliance(F),Standard Offering,Hardware, ,1,+,NW 8600 Appliance,NW-8600,NW-8600A,475156.45,Yes,69.000 LB,"34""X27""X12""",No,Standard,No,No,No,Yes, , , ,731944750811,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network (NX)
Trellix Legacy (former FireEye),Hermes Forensics IA PX Subscrtiptions,NFEIAPX,Forensics(F),Standard Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,Forensics 1:1TE,NFIAPXE1E-AT,NFIAPXE1E-AT-AA,116.85,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,IVX
Trellix Legacy (former FireEye),Hermes Forensics IA Virtual Appliance Deployment Options,NFIA-VA,Network Forensics Security IA - Virtual Appliance(F),Standard Offering,Perpetual Software License,A,1,+,NFIA Virt Appl SW PERP LIC,VNFIACAE-AT,VNFIACAE-AT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes Forensics IA Hardware Appliance Deployment Options,NFIA2600,NFIA 2600 Appliance(F),Standard Offering,Hardware, ,1,+,NFIA 2600 Appliance,NFIA-2600,NFIA-2600A,269683.39,Yes,80.000 LB,"39""X27""X12""",No,Standard,No,No,No,Yes, , , ,731944750583,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes Forensics PX Virtual Appliance Deployment Options,NFPX-VA,Network Forensics Security PX - Virtual Appliance(F),Standard Offering,Perpetual Software License,A,1,+,NFPX Virt Appl SW PERP LIC,VNFPXCAE-AT,VNFPXCAE-AT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes Forensics PX Hardware Appliance Deployment Options,NFPX5600,NFPX 5600 Appliance(F),Standard Offering,Hardware, ,1,+,NFPX 5600 Appliance,NFPX-5600,NFPX-5600A,282525.46,Yes,79.000 LB,"39""X27""X12""",No,Standard,No,No,No,Yes, , , ,731944750637,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes Forensics PX Hardware Appliance Deployment Options,NFPX7600,NFPX 7600 Appliance(F),Standard Offering,Hardware, ,1,+,NFPX 7600 Appliance,NFPX-7600,NFPX-7600A,449472.32,Yes,81.000 LB,"39""X27""X12""",No,Standard,No,No,No,Yes, , , ,731944750644,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes Forensics PX Hardware Appliance Deployment Options,NFPX7620,NFPX 7620 Appliance(F),Standard Offering,Hardware, ,1,+,NFPX 7620 Appliance,NFPX-7620,NFPX-7620A,308209.59,Yes,63.000 LB,"39""X27""X12""",No,Standard,No,No,No,Yes, , , ,731944750651,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes Forensics Storage SX Subscriptions,NFE5000SX,Network Forensics Storage 704TB(F),Standard Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,Network Forensics SX 704TB 1:1TE,NFE5000SXE1E-AA,NFE5000SXE1E-AA-AA,256841.32,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,IVX
Trellix Legacy (former FireEye),Hermes Forensics Storage Hardware Appliance Deployment Options,NFSX5000,NFSX 5000 Appliance(F),Standard Offering,Hardware, ,1,+,NFSX 5000 Appliance,NFSX-5000,NFSX-5000A,436630.25,Yes,45.000 LB,"26""X29""36""",No,Standard,No,No,No,Yes, , , ,731944750675,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Network Forensic
Trellix Legacy (former FireEye),Hermes Central Management Virtual Appliance Deployment Options,CM-VA-S,Central Management - Virtual Appliance Subscription(F),Standard Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,CM Virt Appl SW 1:1TE,VCMGAE-AT,VCMGAE-AT-AA,23030.95,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Hermes Central Management Virtual Appliance Deployment Options,CM-VA,Central Management - Virtual Appliance(F),Standard Offering,Perpetual Software License,A,1,+,CM Virt Appl SW PERP LIC,VCMCAE-AT,VCMCAE-AT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,2500CM-VA,2500 CM Virtual Appliance(F),Standard Offering,Perpetual Software License,A,1,+,2500 CM Virt Appl PERP LIC,VCM2500CAE-AT,VCM2500CAE-AT-AA,28766.23,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,2500CM-VA,2500 CM Virtual Appliance(F),Standard Offering,1yr Thrive Essential,A,1,+,2500 CM Virt Appl 1Yr TE,VCM2500PTM-AT,VCM2500PTM-AT-AA,5316.61,No, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,2500CM-VA-DTI,2500 CM Virtual Appliance - Dynamic Threat Intelligence(F),2 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,2500 CM Virt Appl DTI 2W 1:1TE,VCM2500D2WGAEAT,VCM2500D2WGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,2500CM-VA-DTI,2500 CM Virtual Appliance - Dynamic Threat Intelligence(F),1 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,2500 CM Virt Appl DTI 1W 1:1TE,VCM2500D1WGAEAT,VCM2500D1WGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,2500CM-VA-DTI,2500 CM Virtual Appliance - Dynamic Threat Intelligence(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,2500 CM Virt Appl DTI OF 1:1TE,VCM2500DOFGAEAT,VCM2500DOFGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,4500CM-VA,4500 CM Virtual Appliance(F),Standard Offering,Perpetual Software License,A,1,+,4500 CM Virt Appl PERP LIC,VCM4500CAE-AT,VCM4500CAE-AT-AA,34375.63,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,4500CM-VA,4500 CM Virtual Appliance(F),Standard Offering,1yr Thrive Essential,A,1,+,4500 CM Virt Appl 1Yr TE,VCM4500PTM-AT,VCM4500PTM-AT-AA,6353.36,No, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,4500CM-VA-DTI,4500 CM Virtual Appliance - Dynamic Threat Intelligence(F),2 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,4500 CM Virt Appl DTI 2W 1:1TE,VCM4500D2WGAEAT,VCM4500D2WGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,4500CM-VA-DTI,4500 CM Virtual Appliance - Dynamic Threat Intelligence(F),1 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,4500 CM Virt Appl DTI 1W 1:1TE,VCM4500D1WGAEAT,VCM4500D1WGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,4500CM-VA-DTI,4500 CM Virtual Appliance - Dynamic Threat Intelligence(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,4500 CM Virt Appl DTI OF 1:1TE,VCM4500DOFGAEAT,VCM4500DOFGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,7500CM-VA,7500 CM Virtual Appliance(F),Standard Offering,Perpetual Software License,A,1,+,7500 CM Virt Appl PERP LIC,VCM7500CAE-AT,VCM7500CAE-AT-AA,77381.15,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,7500CM-VA,7500 CM Virtual Appliance(F),Standard Offering,1yr Thrive Essential,A,1,+,7500 CM Virt Appl 1Yr TE,VCM7500PTM-AT,VCM7500PTM-AT-AA,14301.69,No, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,7500CM-VA-DTI,7500 CM Virtual Appliance - Dynamic Threat Intelligence(F),2 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,7500 CM Virt Appl DTI 2W 1:1TE,VCM7500D2WGAEAT,VCM7500D2WGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,7500CM-VA-DTI,7500 CM Virtual Appliance - Dynamic Threat Intelligence(F),1 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,7500 CM Virt Appl DTI 1W 1:1TE,VCM7500D1WGAEAT,VCM7500D1WGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management  Virtual Appliances,7500CM-VA-DTI,7500 CM Virtual Appliance - Dynamic Threat Intelligence(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,7500 CM Virt Appl DTI OF 1:1TE,VCM7500DOFGAEAT,VCM7500DOFGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,4600CM,4600 CM Appliance(F),Standard Offering,Hardware, ,1,+,4600 CM Appliance,CM-4600,CM-4600A,24944.25,Yes,33.000 LB,"28""X23""X8""",No,Standard,No,No,No,Yes, , , ,731944750385,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,4600CM-SW,4600 CM Appliance Software(F),Standard Offering,Perpetual Software License,A,1,+,4600 CM Appl SW PERP LIC,CM4600CAE-AT,CM4600CAE-AT-AA,38341.54,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,4600CM-SW,4600 CM Appliance Software(F),Standard Offering,1yr Thrive Essential,A,1,+,4600 CM Appl SW 1yr TE,CM4600PTM-AT,CM4600PTM-AT-AA,11696.55,No, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,4600CM-SW-DTI,4600 CM Appliance Software - Dynamic Threat Intelligence(F),2 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,4600 CM Appl SW DTI 2W 1:1TE,CM4600D2WGAEAT,CM4600D2WGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,4600CM-SW-DTI,4600 CM Appliance Software - Dynamic Threat Intelligence(F),1 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,4600 CM Appl SW DTI 1W 1:1TE,CM4600D1WGAEAT,CM4600D1WGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,4600CM-SW-DTI,4600 CM Appliance Software - Dynamic Threat Intelligence(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,4600 CM Appl SW DTI OF 1:1TE,CM4600DOFGAEAT,CM4600DOFGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,7600CM,7600 CM Appliance(F),Standard Offering,Hardware, ,1,+,7600 CM Appliance,CM-7600,CM-7600A,32299.25,Yes,67.000 LB,"39""X27""X12""",No,Standard,No,No,No,Yes, , , ,731944750415,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,7600CM-SW,7600 CM Appliance Software(F),Standard Offering,Perpetual Software License,A,1,+,7600 CM Appl SW PERP LIC,CM7600CAE-AT,CM7600CAE-AT-AA,53711.79,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,7600CM-SW,7600 CM Appliance Software(F),Standard Offering,1yr Thrive Essential,A,1,+,7600 CM Appl SW 1yr TE,CM7600PTM-AT,CM7600PTM-AT-AA,15896.67,No, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,7600CM-SW-DTI,7600 CM Appliance Software - Dynamic Threat Intelligence(F),2 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,7600 CM Appl SW DTI 2W 1:1TE,CM7600D2WGAEAT,CM7600D2WGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,7600CM-SW-DTI,7600 CM Appliance Software - Dynamic Threat Intelligence(F),1 Way Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,7600 CM Appl SW DTI 1W 1:1TE,CM7600D1WGAEAT,CM7600D1WGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,7600CM-SW-DTI,7600 CM Appliance Software - Dynamic Threat Intelligence(F),Offline Offering,1yr Subscription with 1yr Thrive Essential,A,1,+,7600 CM Appl SW DTI OF 1:1TE,CM7600DOFGAEAT,CM7600DOFGAEAT-AA,0,Yes, , ,No,Standard,No,No,No,Yes, , , , ,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Endpoint Security,Management
Trellix Legacy (former FireEye),Central Management Hardware Appliance,9600CM,9600 CM Appliance(F),Standard Offering,Hardware, ,1,+,9600 CM Appliance,CM-9600,CM-9600A,44012.34,Yes,66.000 LB,"39""X27""X12""",No,Standard,No,No,No,Yes, , , ,731944750446,04/14/2025,AUD,AUSTRALIA COM TIER 1 PRICE BOOK,Network Security,Management
